Transaction ID,Date,Customer ID,Revenue ($),Cost ($),Region,Data Source,Revenue Category,Customer Type
347,2023-10-21,4030,227.05,143.13,Bay Area,Google Sheets,Placement Fee,Homeowner
348,2023-07-28,2081,109.33,50.25,New York,Excel,In-Home Service,Homeowner
349,2023-12-09,4325,278.46,143.57,Seattle,BigQuery,Other,Resident
350,2023-03-29,2203,361.6,117.95,Seattle,Google Sheets,In-Home Service,Other
351,2024-01-25,1492,333.58,265.62,Los Angeles,Excel,In-Home Service,Resident
352,2023-11-21,1668,411.69,228.0,Seattle,Google Sheets,In-Home Service,Homeowner
353,2023-06-06,4106,253.4,79.09,Dallas,BigQuery,Other,Homeowner
354,2024-10-29,1074,283.59,161.82,Los Angeles,BigQuery,Placement Fee,Other
355,2024-10-12,3991,414.68,304.86,Los Angeles,Excel,Other,Homeowner
356,2024-09-24,4360,242.47,166.4,Miami,RDS,In-Home Service,Resident
357,2024-07-30,1370,365.72,237.88,New York,BigQuery,Management Fee,Resident
358,2024-09-10,1586,245.57,90.8,Seattle,RDS,Management Fee,Resident
359,2024-10-20,1328,237.98,149.66,Miami,BigQuery,Other,Resident
360,2023-05-17,1589,392.09,267.86,Miami,Excel,Management Fee,Homeowner
361,2024-11-04,2790,128.68,75.43,New York,RDS,Other,Other
362,2024-03-03,1776,,151.04,Los Angeles,Google Sheets,Placement Fee,Resident
363,2024-03-27,3022,150.88,,Miami,BigQuery,Other,Homeowner
364,2024-09-03,3351,211.6,89.1,Miami,Excel,Other,Resident
365,2023-05-21,1578,153.67,112.91,Los Angeles,Google Sheets,Other,Other
366,2023-03-24,1220,310.73,190.38,Los Angeles,RDS,In-Home Service,Homeowner
367,2023-06-26,4026,409.18,123.05,Bay Area,Excel,Placement Fee,Resident
368,2023-07-17,2187,403.98,192.52,Seattle,Google Sheets,Other,Other
369,2024-09-15,2503,214.03,156.01,Bay Area,Excel,In-Home Service,Homeowner
370,2024-07-21,4526,494.94,155.24,New York,RDS,In-Home Service,Homeowner
371,2024-11-21,3422,317.23,95.68,Los Angeles,Google Sheets,In-Home Service,Resident
372,2024-02-25,4291,229.73,101.23,Dallas,BigQuery,In-Home Service,Homeowner
373,2024-02-05,2707,425.99,322.47,Miami,BigQuery,In-Home Service,Homeowner
374,2024-11-28,4325,378.44,284.11,Miami,Excel,Placement Fee,Resident
375,2024-04-15,2745,387.17,216.58,Los Angeles,BigQuery,Placement Fee,Resident
376,2023-08-06,1187,138.26,79.72,Miami,RDS,Management Fee,Homeowner
377,2024-12-29,2214,260.75,121.51,Bay Area,RDS,Placement Fee,Resident
378,2024-09-23,4460,437.82,184.7,Miami,Google Sheets,Management Fee,Resident
379,2023-06-24,4286,276.82,195.88,Dallas,Google Sheets,Management Fee,Homeowner
380,2023-01-23,4446,357.55,126.27,Seattle,Google Sheets,In-Home Service,Resident
381,2024-12-25,2109,314.57,171.02,New York,Excel,Placement Fee,Other
382,2023-08-23,3521,429.06,264.82,New York,Excel,Placement Fee,Homeowner
383,2023-01-13,4689,178.05,62.65,New York,RDS,In-Home Service,Homeowner
384,2023-04-11,1843,308.96,172.96,Bay Area,RDS,Other,Other
385,2024-06-19,4879,105.46,62.09,Seattle,Excel,In-Home Service,Resident
386,2024-06-06,1530,360.59,242.05,Seattle,Google Sheets,Management Fee,Resident
387,2024-03-27,2070,379.39,158.36,Dallas,Excel,Placement Fee,Resident
388,2024-03-06,4136,69.28,30.94,New York,Google Sheets,Placement Fee,Homeowner
389,2024-08-28,1962,354.11,207.07,Dallas,RDS,Management Fee,Resident
390,2024-12-13,3522,236.61,187.29,Dallas,Google Sheets,Management Fee,Resident
391,2024-06-16,2169,105.84,43.26,Dallas,Excel,Management Fee,Homeowner
392,2024-12-23,3993,,,New York,BigQuery,In-Home Service,Homeowner
393,2024-10-13,4869,137.4,90.3,Bay Area,RDS,Other,Resident
394,2023-10-20,2405,237.0,168.99,Dallas,RDS,Management Fee,Other
395,2023-04-11,4137,222.95,76.88,Bay Area,Excel,Management Fee,Homeowner
396,2024-05-16,1516,382.28,172.11,Miami,Excel,In-Home Service,Other
397,2023-10-31,4164,398.4,131.02,Seattle,RDS,Management Fee,Other
398,2024-06-23,2888,323.16,156.98,New York,Excel,Management Fee,Homeowner
399,2024-07-06,3473,60.21,47.6,Miami,Google Sheets,Placement Fee,Other
400,2023-12-21,2491,468.96,165.37,Miami,Google Sheets,Management Fee,Resident
401,2023-10-30,2117,358.8,208.53,Los Angeles,Google Sheets,Other,Other
402,2024-05-10,4689,65.39,19.82,New York,BigQuery,Other,Resident
403,2024-10-19,1132,418.47,274.66,Miami,Excel,Management Fee,Homeowner
404,2023-08-15,4505,140.12,55.85,Miami,Google Sheets,In-Home Service,Resident
405,2023-08-24,4412,310.65,113.32,Los Angeles,RDS,Management Fee,Homeowner
406,2024-03-30,1313,259.99,121.81,New York,Google Sheets,Placement Fee,Other
407,2023-01-13,1590,238.93,163.79,Miami,Google Sheets,Other,Homeowner
408,2023-07-29,4283,450.37,159.12,Los Angeles,Excel,Placement Fee,Resident
409,2024-02-01,2543,246.81,102.41,Bay Area,RDS,In-Home Service,Homeowner
410,2023-04-10,4056,83.9,25.53,Seattle,BigQuery,Placement Fee,Other
411,2023-01-31,3206,475.99,373.27,Dallas,RDS,In-Home Service,Other
412,2024-06-11,4339,464.24,276.72,Miami,Google Sheets,Other,Resident
413,2024-10-10,3708,357.99,236.26,Bay Area,BigQuery,Placement Fee,Resident
414,2023-11-25,2885,260.55,163.02,Seattle,BigQuery,Placement Fee,Homeowner
415,2023-06-15,2626,91.79,34.16,Bay Area,BigQuery,Management Fee,Resident
416,2024-04-03,1747,405.84,242.48,Los Angeles,BigQuery,In-Home Service,Homeowner
417,2023-04-10,2497,83.97,30.71,Bay Area,BigQuery,Management Fee,Resident
418,2024-09-12,1800,80.87,40.48,Miami,Excel,In-Home Service,Other
419,2023-06-22,3457,291.82,170.56,Miami,Google Sheets,Management Fee,Other
420,2023-06-11,2497,122.06,70.73,New York,BigQuery,Other,Resident
421,2024-12-28,2379,53.48,19.23,Dallas,Google Sheets,Placement Fee,Homeowner
422,2023-09-20,1679,240.4,76.26,Dallas,Excel,Management Fee,Other
423,2023-10-01,4264,111.75,78.13,Miami,Excel,Placement Fee,Homeowner
424,2023-01-03,4770,122.23,81.03,Bay Area,Excel,In-Home Service,Other
425,2023-01-28,4342,84.61,28.84,New York,RDS,In-Home Service,Resident
426,2023-11-22,3161,142.29,51.75,New York,RDS,Other,Resident
427,2023-05-29,1896,371.97,277.6,Miami,BigQuery,Other,Resident
428,2024-06-23,2546,414.02,283.42,Bay Area,Excel,Placement Fee,Other
429,2024-05-02,4126,253.64,202.43,Miami,RDS,Management Fee,Resident
430,2024-03-13,2793,277.95,118.68,Seattle,Excel,Other,Resident
431,2023-03-06,3112,64.69,35.18,Bay Area,RDS,Placement Fee,Resident
432,2023-12-22,1683,81.19,33.96,Los Angeles,Excel,Management Fee,Homeowner
433,2024-06-16,2295,165.91,101.44,Los Angeles,RDS,Other,Resident
434,2023-09-09,4573,294.75,105.43,Dallas,Google Sheets,Placement Fee,Homeowner
435,2023-08-23,2685,382.8,139.19,Seattle,BigQuery,Placement Fee,Homeowner
436,2023-08-15,2385,322.25,108.26,Los Angeles,BigQuery,Other,Other
437,2024-06-08,3193,226.46,146.47,Miami,Google Sheets,Other,Resident
438,2023-11-09,1942,103.25,56.48,Los Angeles,BigQuery,Other,Other
439,2023-02-18,4280,401.35,244.37,Miami,Excel,In-Home Service,Resident
440,2023-04-28,2309,213.7,158.06,Seattle,BigQuery,Management Fee,Homeowner
441,2023-02-23,2033,381.22,255.48,New York,BigQuery,Other,Other
442,2024-10-11,3786,280.84,149.09,New York,RDS,Management Fee,Homeowner
443,2024-07-18,3233,382.4,302.93,New York,RDS,Placement Fee,Resident
444,2023-02-13,4645,458.28,242.03,Dallas,Google Sheets,Management Fee,Other
445,2023-02-22,2620,464.46,165.45,New York,RDS,Other,Resident
446,2024-08-08,4535,290.8,231.57,Los Angeles,Google Sheets,Placement Fee,Other
447,2024-07-11,4205,280.18,87.25,Dallas,BigQuery,Other,Resident
448,2024-06-08,3882,169.56,97.49,New York,RDS,Other,Homeowner
449,2024-11-07,1808,,214.14,New York,RDS,Placement Fee,Homeowner
450,2023-04-12,1170,256.06,141.29,Seattle,BigQuery,Management Fee,Other
451,2024-02-02,3260,107.42,62.23,Bay Area,RDS,Management Fee,Resident
452,2023-05-18,2553,244.72,102.79,New York,Excel,Placement Fee,Resident
453,2024-11-05,4897,,61.99,Seattle,RDS,Other,Homeowner
454,2024-01-22,4573,276.14,187.23,Seattle,Excel,Management Fee,Other
455,2023-04-21,2595,302.57,131.09,Seattle,Google Sheets,Management Fee,Resident
456,2024-09-05,2623,201.99,99.32,Bay Area,RDS,Other,Resident
457,2023-01-17,1026,82.24,35.7,Bay Area,RDS,Management Fee,Homeowner
458,2023-07-01,2013,474.58,337.08,Seattle,Excel,Management Fee,Resident
459,2024-06-19,2091,398.01,263.68,Bay Area,BigQuery,In-Home Service,Homeowner
460,2024-06-24,3837,427.5,314.47,Miami,Google Sheets,In-Home Service,Other
461,2023-06-20,1407,,82.82,Seattle,Google Sheets,Placement Fee,Resident
462,2024-02-13,4623,392.37,132.15,New York,Excel,Placement Fee,Resident
463,2024-01-13,2132,268.42,96.55,Los Angeles,BigQuery,Other,Homeowner
464,2023-07-07,1073,140.49,53.46,Miami,RDS,In-Home Service,Homeowner
465,2023-08-18,3625,105.99,60.05,Seattle,BigQuery,Placement Fee,Resident
466,2023-04-29,1679,205.27,161.23,Los Angeles,BigQuery,In-Home Service,Homeowner
467,2023-06-05,4333,111.9,53.56,New York,Excel,Placement Fee,Homeowner
468,2024-11-17,2391,499.22,389.02,Los Angeles,BigQuery,Management Fee,Other
469,2024-04-09,3833,72.14,23.02,Dallas,BigQuery,Management Fee,Homeowner
470,2023-04-14,1848,248.51,189.72,Dallas,Excel,Other,Resident
471,2024-08-26,1869,253.44,98.99,Los Angeles,BigQuery,In-Home Service,Homeowner
472,2024-11-28,1236,185.28,140.12,Seattle,BigQuery,In-Home Service,Resident
473,2024-05-16,3774,307.11,100.77,Seattle,Google Sheets,In-Home Service,Resident
474,2024-11-23,4437,117.49,90.95,Seattle,Excel,In-Home Service,Homeowner
475,2024-11-12,4357,402.76,161.26,Seattle,Excel,Management Fee,Resident
476,2024-11-29,3425,199.6,90.09,Los Angeles,Excel,Management Fee,Other
477,2023-06-24,3708,316.1,172.42,New York,BigQuery,In-Home Service,Other
478,2024-11-04,3877,372.04,182.43,Bay Area,Google Sheets,Other,Resident
479,2024-02-25,1905,450.07,285.24,Bay Area,Google Sheets,In-Home Service,Other
480,2023-05-14,3423,426.1,335.51,New York,RDS,Placement Fee,Homeowner
481,2024-01-26,1618,323.74,195.28,New York,Excel,Management Fee,Homeowner
482,2024-05-15,3700,224.78,148.52,Seattle,Google Sheets,Management Fee,Homeowner
483,2024-10-26,4147,276.44,95.1,Dallas,Google Sheets,In-Home Service,Resident
484,2023-02-02,2032,395.93,243.06,Los Angeles,Google Sheets,Placement Fee,Homeowner
485,2023-02-24,3243,444.9,234.43,Bay Area,Excel,Other,Homeowner
486,2024-06-02,3854,96.7,71.84,New York,BigQuery,Management Fee,Resident
487,2024-09-29,4863,223.19,110.28,Los Angeles,RDS,Placement Fee,Other
488,2023-01-12,3940,399.25,255.41,Dallas,RDS,Placement Fee,Homeowner
489,2024-06-11,4701,244.24,101.13,New York,BigQuery,Management Fee,Resident
490,2024-12-20,2313,199.5,85.72,Los Angeles,Excel,Management Fee,Other
491,2024-07-08,4132,235.1,114.74,Dallas,Google Sheets,Placement Fee,Other
492,2024-01-08,3984,321.28,145.23,New York,BigQuery,Other,Other
493,2024-04-28,4460,499.91,213.43,Dallas,RDS,Placement Fee,Homeowner
494,2024-10-08,1846,271.85,88.31,Miami,Excel,Management Fee,Other
495,2023-08-16,3865,143.82,103.32,New York,Google Sheets,In-Home Service,Other
496,2024-09-14,2923,123.28,40.95,Dallas,RDS,Other,Other
497,2023-11-03,4634,69.06,51.36,Miami,RDS,Placement Fee,Homeowner
498,2024-04-01,3611,301.47,109.35,New York,RDS,Management Fee,Resident
499,2023-06-09,1633,295.06,98.15,New York,Google Sheets,Placement Fee,Other
500,2023-11-27,3726,142.36,82.78,Dallas,RDS,Other,Resident
501,2023-08-13,2017,362.9,200.04,Dallas,Excel,Other,Other
502,2024-12-29,1007,383.5,209.24,Los Angeles,Excel,Other,Other
503,2024-05-18,2392,166.59,97.83,Miami,Google Sheets,Other,Homeowner
504,2024-03-31,2068,204.84,90.85,New York,Excel,Other,Other
505,2023-02-14,3391,495.71,313.03,Bay Area,BigQuery,Management Fee,Other
506,2023-08-02,2780,218.42,120.39,Bay Area,Excel,Placement Fee,Resident
507,2023-02-28,3843,392.36,183.38,Los Angeles,RDS,Placement Fee,Homeowner
508,2024-10-05,4446,253.73,180.97,Bay Area,RDS,In-Home Service,Resident
509,2024-09-07,2642,407.01,270.2,Bay Area,Excel,Other,Resident
510,2023-07-14,4098,396.06,196.76,Dallas,Excel,Placement Fee,Resident
511,2024-05-03,2216,350.49,253.69,Seattle,Google Sheets,Other,Resident
512,2023-06-06,1848,434.65,330.39,Seattle,Google Sheets,Placement Fee,Homeowner
513,2024-09-01,2380,472.65,268.67,Bay Area,BigQuery,Placement Fee,Other
514,2023-08-14,1061,310.99,126.72,Los Angeles,Excel,Management Fee,Homeowner
515,2024-02-16,2085,,118.88,Los Angeles,BigQuery,Management Fee,Other
516,2023-07-24,3469,229.38,90.55,Miami,Excel,Management Fee,Other
517,2023-03-20,2817,391.24,126.84,Los Angeles,BigQuery,Other,Resident
518,2023-05-04,1632,342.9,159.02,Los Angeles,Excel,Other,Other
519,2024-04-15,1791,130.01,,Dallas,Excel,Management Fee,Homeowner
520,2023-08-06,3598,73.06,55.65,Dallas,Excel,Placement Fee,Other
521,2024-05-30,4451,,221.06,New York,BigQuery,Other,Homeowner
522,2024-08-24,2300,162.99,126.47,Bay Area,RDS,Other,Homeowner
523,2023-04-14,3653,274.85,95.15,New York,Google Sheets,In-Home Service,Homeowner
524,2024-01-28,2454,386.04,127.54,Los Angeles,Google Sheets,Placement Fee,Other
525,2024-09-22,2138,303.2,182.56,Seattle,BigQuery,Placement Fee,Resident
526,2024-10-06,2711,87.49,68.51,Los Angeles,Excel,In-Home Service,Homeowner
527,2024-08-30,4192,133.51,73.61,Los Angeles,RDS,In-Home Service,Resident
528,2024-03-09,1524,148.7,48.44,Bay Area,BigQuery,In-Home Service,Homeowner
529,2023-11-27,3020,166.04,68.18,Seattle,BigQuery,In-Home Service,Other
530,2023-05-23,1898,304.43,128.59,Bay Area,Google Sheets,In-Home Service,Homeowner
531,2024-06-23,4487,276.78,129.79,Los Angeles,Google Sheets,In-Home Service,Other
532,2023-10-05,3210,141.42,45.51,Seattle,RDS,Other,Other
533,2023-08-21,1786,80.4,60.5,Los Angeles,Excel,Other,Other
534,2024-06-12,3957,127.14,70.92,New York,RDS,Other,Other
535,2024-07-24,4759,492.97,313.27,Bay Area,Google Sheets,Management Fee,Resident
536,2023-03-31,4029,260.85,87.02,Bay Area,Excel,In-Home Service,Other
537,2024-05-06,2360,440.31,144.01,Dallas,RDS,In-Home Service,Homeowner
538,2023-07-18,3426,431.94,256.24,Seattle,BigQuery,In-Home Service,Resident
539,2023-12-28,4395,280.18,208.36,Dallas,BigQuery,In-Home Service,Resident
540,2024-03-16,1172,368.01,207.65,New York,BigQuery,Other,Resident
541,2023-01-26,1999,136.74,101.04,Seattle,Excel,In-Home Service,Resident
542,2023-01-25,2810,359.78,253.82,Miami,Excel,Management Fee,Homeowner
543,2024-01-29,1063,172.57,58.32,Seattle,Google Sheets,Other,Other
544,2024-05-21,4172,424.43,170.19,Los Angeles,RDS,Other,Homeowner
545,2023-10-28,2345,87.68,55.14,Seattle,Excel,Other,Other
546,2023-12-05,1974  ,397.91,207.61,Dallas,Excel,Management Fee,Resident
547,2023-09-24,1065,94.97,42.29,Bay Area,RDS,Other,Resident
548,2024-04-05,2866,446.54,227.43,Bay Area,Google Sheets,Management Fee,Resident
549,2024-11-23,4628,186.89,97.67,Seattle,Excel,Placement Fee,Resident
550,2024-03-31,2622,344.48,260.18,Miami,RDS,In-Home Service,Other
551,2023-12-26,1457,269.38,94.75,Bay Area,Excel,Management Fee,Resident
552,2023-03-09,2602,214.84,94.5,New York,Excel,In-Home Service,Other
553,2024-02-16,3500,340.45,193.64,Bay Area,Google Sheets,In-Home Service,Resident
554,2024-05-05,4330,476.39,309.25,New York,BigQuery,Other,Homeowner
555,2023-02-18,2957,68.57,42.19,New York,Excel,Other,Resident
556,2024-11-17,2740,463.48,357.26,New York,Google Sheets,Management Fee,Other
557,2024-07-17,2449,324.09,226.15,Bay Area,RDS,Management Fee,Other
558,2023-04-12,4026,413.29,239.1,Miami,RDS,Other,Homeowner
559,2023-08-04,2959,222.74,90.73,Dallas,BigQuery,In-Home Service,Other
560,2024-03-13,3225,262.33,137.84,Seattle,RDS,Other,Homeowner
561,2024-11-30,2954,440.98,285.18,New York,BigQuery,In-Home Service,Resident
562,2024-07-22,1279,,170.17,Miami,Excel,Placement Fee,Resident
563,2024-07-12,3391,290.6,226.63,Seattle,BigQuery,Management Fee,Resident
564,2023-06-08,2040,59.09,35.62,Los Angeles,Excel,Other,Other
565,2024-05-03,3343,121.37,68.39,New York,RDS,In-Home Service,Resident
566,2024-11-16,3249,338.76,104.62,Seattle,BigQuery,Placement Fee,Resident
567,2023-08-30,1961,372.64,125.23,New York,Google Sheets,In-Home Service,Resident
568,2023-01-05,3731,312.17,118.02,Bay Area,RDS,Management Fee,Resident
569,2024-08-18,2942,114.49,37.48,Miami,RDS,Other,Resident
570,2023-12-27,4845,250.43,125.32,New York,RDS,In-Home Service,Other
571,2024-04-03,2217,209.79,98.27,Miami,RDS,Management Fee,Other
572,2023-09-05,4220,273.05,168.93,Dallas,RDS,Other,Other
573,2024-07-19,1374,441.65,250.78,Los Angeles,Google Sheets,Placement Fee,Other
574,2024-11-03,2911,399.14,238.68,Dallas,Google Sheets,In-Home Service,Resident
575,2024-02-26,1034,87.8,47.06,Dallas,Google Sheets,Other,Other
576,2023-01-15,2392,450.64,197.77,Los Angeles,BigQuery,Other,Homeowner
577,2024-07-26,3076,262.3,203.65,Bay Area,RDS,Other,Resident
578,2023-05-02,1774,384.74,132.04,Miami,BigQuery,Management Fee,Resident
579,2023-10-04,1220,113.02,86.96,Seattle,BigQuery,Placement Fee,Homeowner
580,2024-07-11,3100,351.82,160.3,Los Angeles,BigQuery,Placement Fee,Other
581,2024-03-28,3838,156.35,86.98,Dallas,RDS,Management Fee,Homeowner
582,2024-01-25,4424,247.27,87.64,Seattle,RDS,In-Home Service,Other
583,2023-10-21,4463,57.59,19.32,New York,BigQuery,Management Fee,Homeowner
584,2024-07-27,3123,118.22,60.86,Los Angeles,RDS,Placement Fee,Resident
585,2024-08-20,1493,91.44,61.34,New York,BigQuery,Management Fee,Other
586,2024-03-21,2711,157.88,68.63,Los Angeles,RDS,Placement Fee,Other
587,2023-07-29,4593,95.01,55.22,Bay Area,RDS,Placement Fee,Other
588,2024-08-12,3164,361.36,158.75,New York,BigQuery,Placement Fee,Resident
589,2024-12-14,1279,63.07,31.18,Bay Area,Google Sheets,Placement Fee,Other
590,2023-10-29,4801,327.98,247.04,Miami,RDS,In-Home Service,Homeowner
591,2023-08-11,4246,113.32,82.49,Miami,BigQuery,Placement Fee,Other
592,2023-01-03,1745,475.32,265.23,Seattle,BigQuery,Other,Other
593,2024-06-01,3996,469.89,196.91,Miami,RDS,Other,Resident
594,2023-04-03,3811,151.48,60.08,New York,RDS,Placement Fee,Homeowner
595,2024-06-03,3342,326.49,253.7,New York,BigQuery,Placement Fee,Homeowner
596,2024-03-03,4065,62.6,25.13,Los Angeles,BigQuery,Management Fee,Homeowner
597,2024-05-07,2474,469.3,330.43,Los Angeles,BigQuery,In-Home Service,Other
598,2023-08-23,2857,285.34,138.24,Los Angeles,Excel,Placement Fee,Other
599,2024-09-11,2541,,55.06,New York,RDS,Management Fee,Resident
600,2023-06-10,4092,204.12,98.81,Los Angeles,Excel,Placement Fee,Resident
601,2024-12-21,2096,84.58,40.24,Bay Area,BigQuery,In-Home Service,Other
602,2023-11-27,3889,226.82,140.34,Los Angeles,Excel,In-Home Service,Homeowner
603,2023-11-29,2059,,274.41,Los Angeles,Google Sheets,Other,Homeowner
604,2023-02-19,4578,261.45,206.05,Los Angeles,BigQuery,In-Home Service,Other
605,2024-06-06,2922,222.67,145.54,Dallas,Google Sheets,Other,Homeowner
606,2024-10-29,4304,103.62,70.18,New York,Excel,In-Home Service,Homeowner
607,2024-05-06,4799,160.22,93.2,New York,Google Sheets,Management Fee,Other
608,2024-08-04,3005,95.06,64.44,Seattle,Excel,In-Home Service,Resident
609,2024-11-11,1496,413.37,301.71,New York,RDS,Management Fee,Other
610,2023-09-29,3253,110.86,60.2,Seattle,RDS,Other,Resident
611,2024-08-02,3473,317.92,193.91,Los Angeles,Excel,Management Fee,Homeowner
612,2023-09-09,1043,204.23,116.14,New York,BigQuery,Other,Resident
613,2024-07-13,4162,151.69,88.17,Los Angeles,RDS,In-Home Service,Resident
614,2024-11-26,2851,337.76,251.64,Seattle,Excel,Management Fee,Other
615,2024-11-29,4541,255.65,122.15,Miami,BigQuery,Management Fee,Homeowner
616,2023-03-31,3652,230.07,92.97,Dallas,RDS,Other,Homeowner
617,2024-03-21,4538,316.78,167.3,Dallas,Excel,In-Home Service,Homeowner
618,2023-11-28,4922,271.07,109.52,New York,BigQuery,Placement Fee,Resident
619,2023-05-19,1453,186.57,102.46,Miami,BigQuery,Placement Fee,Resident
620,2023-12-23,1594,301.58,226.71,Los Angeles,Excel,Management Fee,Other
621,2024-08-23,2356,351.27,213.82,Seattle,Google Sheets,Other,Homeowner
622,2023-10-01,1506,62.01,45.13,Dallas,Google Sheets,Other,Homeowner
623,2023-01-19,1793,259.64,99.47,Miami,Google Sheets,Other,Resident
624,2023-11-07,4541,,57.0,Miami,Google Sheets,In-Home Service,Resident
625,2023-06-03,1020,133.88,80.45,Bay Area,BigQuery,In-Home Service,Resident
626,2024-01-25,4299,302.23,95.47,New York,Google Sheets,In-Home Service,Homeowner
627,2023-09-17,2399,439.79,271.16,Miami,Excel,Placement Fee,Homeowner
628,2024-09-11,4201,447.26,346.94,Bay Area,BigQuery,Management Fee,Other
629,2024-07-24,4758,81.47,27.67,Bay Area,Google Sheets,In-Home Service,Other
630,2023-05-05,3667,238.6,141.07,New York,Excel,Management Fee,Homeowner
631,2023-12-20,3461,312.35,236.68,Dallas,RDS,Other,Other
632,2023-09-30,4866,116.18,35.42,Los Angeles,BigQuery,In-Home Service,Resident
633,2024-09-10,2094,394.44,242.76,Los Angeles,Excel,In-Home Service,Other
634,2023-09-02,2427,384.91,206.87,Miami,Google Sheets,In-Home Service,Resident
635,2024-03-25,2585,456.5,216.15,Seattle,Excel,Management Fee,Other
636,2023-09-04,4678,53.82,33.03,Seattle,BigQuery,Placement Fee,Homeowner
